id,carat,cut,color,clarity,depth,table,x,y,z,price
137817,0.55,Ideal,G,VVS2,62.0,56.0,5.27,5.28,3.28,1981
133931,0.9,Premium,D,SI1,61.0,58.0,6.25,6.17,3.77,5393
24290,0.31,Ideal,G,VVS1,62.2,55.0,4.34,4.37,2.72,787
135137,0.5,Ideal,G,VS2,61.6,56.0,5.09,5.14,3.15,1321
13257,0.31,Very Good,G,VS2,63.0,57.0,4.3,4.32,2.71,544
16361,0.3,Premium,G,SI1,62.2,60.0,4.26,4.29,2.66,449
118238,0.52,Ideal,E,VS1,62.1,55.0,5.13,5.18,3.2,1821
115078,0.9,Good,F,SI2,63.3,62.0,6.07,6.03,3.83,3267
31499,0.9,Premium,H,SI1,62.4,59.0,6.22,6.18,3.86,3704
38205,1.13,Ideal,I,VS2,61.8,57.0,6.68,6.73,4.15,5484
23759,0.31,Very Good,D,VS1,63.0,56.0,4.34,4.35,2.74,718
146962,0.32,Ideal,G,VVS1,61.9,56.0,4.4,4.35,2.71,812
89722,0.72,Premium,J,SI2,61.6,59.0,5.73,5.76,3.54,2001
3069,2.01,Ideal,H,VS2,62.3,57.0,8.05,7.95,5.0,17523
119455,1.13,Ideal,H,SI1,61.6,56.0,6.73,6.66,4.12,5783
179107,0.3,Ideal,F,VS1,61.9,57.0,4.28,4.31,2.66,570
37123,2.01,Fair,J,SI2,64.5,58.0,8.09,8.02,5.21,13009
105943,1.05,Premium,E,SI1,60.0,58.0,6.65,6.61,3.98,5823
104508,0.32,Ideal,G,VVS2,61.7,57.0,4.39,4.4,2.71,730
114448,0.56,Ideal,D,SI1,62.6,56.0,5.29,5.26,3.3,1594
185607,1.5,Very Good,H,SI2,62.4,58.0,7.23,7.29,4.53,7418
140597,0.9,Premium,E,SI2,62.0,62.0,6.16,6.1,3.8,4007
143612,0.33,Premium,G,VVS1,60.9,60.0,4.46,4.44,2.71,740
95440,0.42,Good,G,SI1,57.6,63.0,4.89,4.94,2.84,722
158510,0.74,Ideal,E,VS1,61.7,57.0,5.84,5.81,3.59,3759
143708,0.9,Premium,J,VS1,61.8,55.0,6.21,6.26,3.85,3790
177012,0.72,Premium,F,SI2,60.3,58.0,5.79,5.77,3.48,2289
143563,1.06,Very Good,E,SI1,60.6,62.0,6.6,6.64,4.01,5090
27195,0.27,Premium,H,VS1,61.6,59.0,4.2,4.18,2.57,577
104754,1.17,Premium,J,SI2,60.4,59.0,6.79,6.82,4.11,4508
166878,1.02,Fair,F,SI2,65.5,59.0,6.27,6.23,4.09,3394
49393,0.33,Ideal,D,VS2,62.3,55.0,4.46,4.43,2.77,1002
23818,1.14,Premium,G,VVS2,60.6,58.0,6.78,6.83,4.12,9424
45689,0.81,Ideal,F,SI1,60.5,56.0,6.03,6.06,3.65,2868
65342,0.74,Premium,H,SI1,62.8,59.0,5.68,5.7,3.57,2300
24146,1.03,Ideal,I,SI1,60.5,59.0,6.49,6.53,3.94,4246
114718,0.7,Ideal,D,SI2,62.1,57.0,5.7,5.66,3.53,2343
3051,0.56,Ideal,G,VS1,60.9,57.0,5.33,5.35,3.27,1990
143325,1.51,Ideal,E,SI2,60.5,58.0,7.35,7.43,4.47,7877
128268,0.56,Ideal,G,VS1,61.9,55.0,5.32,5.28,3.28,2119
133998,1.04,Ideal,F,SI2,61.0,56.0,6.6,6.65,4.04,4809
13779,0.74,Very Good,G,VS2,62.6,58.0,5.69,5.76,3.58,2642
1401,0.54,Ideal,H,SI2,61.0,56.0,5.25,5.31,3.22,1000
134124,1.2,Ideal,H,VS2,60.6,56.0,6.94,6.9,4.2,7500
97802,0.41,Premium,E,SI1,61.4,61.0,4.79,4.76,2.93,904
180460,0.32,Ideal,E,VS2,61.7,57.0,4.42,4.4,2.72,872
130138,1.01,Premium,H,SI1,61.7,59.0,6.46,6.41,3.97,4851
74533,0.62,Ideal,F,VS2,62.5,56.0,5.43,5.48,3.41,1948
127648,0.51,Premium,G,VS2,62.4,60.0,5.06,5.1,3.17,1437
180577,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.58,9487
117167,0.56,Very Good,F,VVS2,61.0,60.0,5.32,5.28,3.24,2214
47760,0.31,Premium,E,SI1,62.0,62.0,4.33,4.38,2.7,698
73566,1.02,Ideal,G,VVS2,61.9,55.0,6.51,6.43,4.01,8364
111278,0.53,Ideal,G,VS1,61.7,55.0,5.2,5.23,3.21,1750
115809,0.9,Ideal,D,SI2,61.6,56.0,6.12,6.17,3.78,3624
57951,0.41,Very Good,E,SI2,63.1,58.0,4.75,4.72,2.99,898
154720,1.66,Ideal,J,SI1,62.0,57.0,7.55,7.6,4.69,8283
39179,1.0,Premium,G,SI1,61.0,59.0,6.44,6.39,3.92,4627
116165,0.71,Ideal,E,SI1,62.5,56.0,5.72,5.75,3.58,2611
138354,2.03,Ideal,I,SI2,62.6,57.0,8.04,8.08,5.04,13043
191227,0.57,Ideal,G,VS1,61.9,55.0,5.33,5.33,3.3,1962
133673,0.7,Very Good,I,VVS1,58.9,61.0,5.81,5.76,3.37,2394
72204,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.72,2.91,1050
44800,1.22,Premium,H,SI1,60.8,59.0,6.91,6.85,4.18,6163
13706,0.59,Premium,F,VS2,62.2,58.0,5.37,5.34,3.33,1749
149766,2.0,Very Good,I,VS2,59.3,62.0,8.14,8.17,4.85,15826
26431,0.38,Very Good,E,SI1,60.9,56.0,4.7,4.74,2.87,679
117846,1.53,Ideal,J,VVS2,61.2,55.0,7.42,7.5,4.56,9542
81611,0.32,Good,G,VS2,63.8,59.0,4.34,4.38,2.77,561
102946,0.74,Premium,H,SI1,60.6,58.0,5.85,5.88,3.56,2194
40556,0.71,Ideal,E,SI1,62.3,54.0,5.72,5.76,3.57,2695
177897,0.35,Premium,H,SI1,61.6,58.0,4.53,4.5,2.78,630
85783,0.43,Premium,H,SI1,60.6,58.0,4.87,4.91,2.96,804
156073,0.31,Very Good,I,VS2,61.7,59.0,4.35,4.37,2.69,435
49035,1.06,Ideal,I,SI1,62.5,56.0,6.58,6.54,4.1,4782
147722,1.25,Ideal,H,SI2,62.1,57.0,6.91,6.85,4.27,5929
10798,0.3,Ideal,E,VS2,62.9,57.0,4.3,4.32,2.71,603
126117,0.55,Premium,E,SI2,62.4,60.0,5.21,5.18,3.23,1273
97745,0.72,Very Good,H,VS1,61.3,56.0,5.77,5.8,3.54,2936
82445,0.43,Premium,J,VVS1,62.0,59.0,4.82,4.79,2.98,994
55212,1.7,Premium,I,VS2,62.7,58.0,7.53,7.57,4.74,13015
28205,1.0,Ideal,D,SI1,61.2,57.0,6.34,6.39,3.9,5555
59213,0.24,Good,G,VS1,58.8,61.0,4.04,4.1,2.38,412
96517,0.31,Ideal,H,IF,61.7,55.0,4.37,4.38,2.7,893
126131,0.3,Very Good,D,VS2,61.6,61.0,4.28,4.32,2.64,657
52553,0.55,Very Good,F,SI2,63.0,56.0,5.19,5.23,3.28,1175
178016,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.05,4766
109968,0.9,Ideal,D,SI2,60.9,57.0,6.17,6.22,3.75,3679
62251,1.03,Good,F,SI1,63.1,59.0,6.37,6.45,4.04,5049
61964,0.3,Ideal,G,VS1,63.0,57.0,4.29,4.26,2.69,776
105470,1.21,Premium,G,VVS2,60.4,58.0,6.92,6.88,4.17,9105
126971,0.33,Ideal,H,IF,61.2,57.0,4.48,4.51,2.75,969
72639,1.57,Premium,G,VS2,60.9,60.0,7.61,7.49,4.59,12756
179181,1.03,Ideal,E,SI1,62.0,58.0,6.46,6.49,4.01,5622
112195,0.3,Ideal,F,SI1,61.7,56.0,4.33,4.29,2.66,516
40568,0.56,Ideal,D,VS2,61.1,56.0,5.33,5.35,3.26,1963
59701,1.01,Premium,E,SI1,61.5,58.0,6.5,6.44,3.98,5748
104565,1.0,Good,H,VS2,63.5,60.0,6.27,6.38,4.01,4561
100389,0.31,Premium,G,VS2,62.5,58.0,4.32,4.29,2.7,544
4719,1.5,Very Good,I,VS2,63.0,56.0,7.25,7.3,4.58,9257
84469,1.01,Ideal,F,SI2,61.1,57.0,6.5,6.44,3.95,4270
169714,0.23,Ideal,F,IF,62.0,54.0,3.94,3.95,2.45,1214
15588,0.59,Ideal,G,VVS1,60.8,56.0,5.45,5.48,3.32,2166
52802,1.03,Very Good,G,VS1,62.0,58.0,6.41,6.48,4.0,9475
124337,0.34,Ideal,F,VS1,61.4,56.0,4.53,4.51,2.78,1026
130380,0.31,Ideal,I,SI1,61.9,55.0,4.32,4.34,2.69,408
122392,0.36,Premium,D,SI1,60.2,59.0,4.6,4.57,2.79,1032
76655,1.55,Ideal,H,VS1,62.4,54.0,7.38,7.41,4.63,13833
130826,0.4,Good,E,SI1,63.8,56.0,4.7,4.73,3.01,695
151096,0.31,Ideal,I,IF,61.8,55.0,4.39,4.42,2.72,891
53316,1.01,Premium,G,VS2,61.7,59.0,6.37,6.4,3.94,6217
24883,1.01,Premium,H,VS2,62.8,58.0,6.39,6.38,4.01,5149
33185,1.7,Premium,H,VS2,62.4,57.0,7.51,7.46,4.7,13767
7493,1.21,Premium,I,VS2,61.1,60.0,6.87,6.81,4.17,5626
33913,0.4,Very Good,D,VS2,62.6,58.0,4.71,4.74,2.96,858
91345,0.28,Ideal,D,VVS2,61.7,55.0,4.2,4.23,2.61,612
43617,0.4,Ideal,F,SI1,61.5,57.0,4.72,4.76,2.92,737
8685,1.08,Ideal,I,VS2,61.7,57.0,6.58,6.61,4.06,4241
191177,1.2,Very Good,E,SI1,62.9,59.0,6.69,6.64,4.19,5476
40114,0.51,Good,G,SI1,63.6,55.0,5.08,5.05,3.23,1232
118544,0.31,Ideal,G,IF,61.5,55.0,4.37,4.39,2.7,871
192346,0.5,Very Good,G,SI1,62.4,59.0,5.03,4.99,3.13,1163
2659,1.15,Very Good,E,SI2,60.2,59.0,6.78,6.83,4.11,6130
24672,1.31,Premium,I,VS2,58.6,58.0,7.17,7.13,4.2,6652
112957,1.21,Premium,I,SI1,61.7,58.0,6.82,6.87,4.22,5293
15258,0.7,Ideal,H,VS2,62.6,58.0,5.62,5.58,3.5,2061
120972,0.32,Premium,G,VS2,62.9,58.0,4.34,4.29,2.71,720
59831,0.54,Premium,E,SI2,61.8,59.0,5.2,5.24,3.23,1241
55055,1.1,Very Good,G,SI2,63.4,57.0,6.49,6.54,4.16,4688
26360,1.01,Ideal,F,SI1,61.2,56.0,6.54,6.47,3.99,5684
73657,0.9,Premium,F,SI1,62.2,58.0,6.17,6.12,3.83,3748
183633,0.54,Premium,E,VS1,61.6,59.0,5.24,5.21,3.22,1943
105159,2.0,Premium,H,SI2,60.9,61.0,8.14,8.09,4.95,12621
55089,0.72,Ideal,F,VS2,61.5,57.0,5.72,5.8,3.54,3429
151207,1.17,Ideal,H,VS1,62.2,56.0,6.71,6.74,4.19,7294
79096,1.61,Ideal,G,VS2,61.6,55.0,7.49,7.56,4.63,15395
75274,1.21,Good,G,VS2,63.7,60.0,6.72,6.62,4.27,7416
186182,0.9,Very Good,G,VS1,63.2,56.0,6.08,6.17,3.88,4537
10354,0.3,Ideal,F,VVS1,62.1,54.0,4.31,4.34,2.68,1114
118320,2.09,Premium,F,SI2,61.2,58.0,8.18,8.22,5.03,14652
104810,0.59,Ideal,F,VS2,62.2,56.0,5.36,5.39,3.34,1743
82273,0.36,Ideal,H,VS2,61.7,54.0,4.58,4.61,2.83,587
191677,0.43,Ideal,E,VS2,61.0,56.0,4.85,4.88,2.97,1088
30964,0.74,Ideal,E,SI1,60.6,57.0,5.85,5.89,3.56,2901
16135,1.03,Premium,H,SI1,61.3,60.0,6.48,6.54,3.99,4990
22800,0.52,Premium,F,VS2,59.8,59.0,5.24,5.27,3.15,1744
48622,1.05,Very Good,H,VS1,62.5,56.1,6.47,6.51,4.07,6272
106172,0.3,Ideal,E,VVS2,62.0,55.0,4.33,4.31,2.68,724
182041,1.01,Very Good,D,SI2,63.5,59.0,6.31,6.36,4.02,4341
133351,0.82,Ideal,G,VS2,61.3,56.0,6.04,6.07,3.72,3328
125402,0.36,Premium,F,VS2,61.8,58.0,4.59,4.64,2.85,696
68807,0.33,Premium,E,VS1,60.0,58.0,4.49,4.47,2.69,891
191365,1.21,Good,H,VS1,62.6,57.0,6.73,6.83,4.25,6847
22645,2.01,Ideal,H,SI2,62.3,57.0,8.04,7.99,5.0,14180
138264,0.9,Good,G,SI1,63.7,62.0,6.11,6.01,3.87,3494
173882,0.31,Ideal,F,VS2,62.3,57.0,4.31,4.34,2.69,645
176494,1.09,Ideal,G,VS2,61.9,57.0,6.63,6.61,4.1,6659
79194,0.32,Ideal,F,VVS2,61.3,57.0,4.44,4.4,2.71,1080
140255,0.32,Ideal,D,VS2,62.1,54.0,4.4,4.44,2.74,614
68018,1.01,Premium,E,SI1,62.5,59.0,6.38,6.33,3.97,5174
124127,0.36,Ideal,E,SI2,61.7,55.0,4.58,4.55,2.82,612
150811,0.31,Ideal,D,VS2,61.7,56.0,4.38,4.4,2.71,942
146431,0.32,Ideal,G,IF,62.4,54.0,4.38,4.4,2.73,867
110173,0.34,Ideal,F,VS1,62.7,55.0,4.48,4.45,2.8,923
78250,0.3,Premium,H,VS2,61.3,59.0,4.34,4.36,2.67,608
78619,0.3,Ideal,G,VVS2,61.3,56.0,4.32,4.36,2.66,672
91820,0.31,Ideal,G,VS1,62.6,57.0,4.32,4.34,2.71,802
19485,2.08,Very Good,I,VS2,62.2,60.0,8.15,8.19,5.08,15025
77970,1.52,Ideal,I,SI1,62.4,57.0,7.37,7.29,4.58,8341
12077,0.91,Ideal,D,SI2,62.1,55.0,6.21,6.23,3.86,4123
116379,1.01,Good,I,VS1,60.2,59.0,6.41,6.46,3.87,4536
48554,0.33,Ideal,G,VVS2,62.8,55.0,4.38,4.42,2.76,721
188297,0.3,Premium,G,SI2,62.1,59.0,4.28,4.31,2.67,365
16544,1.51,Good,J,SI1,63.7,55.0,7.17,7.13,4.56,6274
96217,1.01,Premium,H,SI1,61.5,59.0,6.39,6.44,3.94,4965
120300,0.31,Premium,D,SI1,60.1,61.0,4.42,4.45,2.66,592
115122,1.18,Ideal,G,VS1,60.9,56.0,6.88,6.82,4.16,8637
71609,0.71,Premium,F,SI1,61.3,60.0,5.73,5.79,3.54,2594
56780,0.39,Ideal,E,VVS2,61.5,55.0,4.67,4.7,2.88,1100
169356,0.71,Very Good,D,SI1,61.0,59.0,5.79,5.76,3.52,2703
74086,0.27,Ideal,F,VVS2,61.8,57.0,4.14,4.17,2.56,619
14105,0.9,Very Good,H,SI1,62.9,55.0,6.12,6.16,3.85,3718
59956,0.41,Ideal,E,VS1,62.2,57.0,4.77,4.74,2.96,1077
31053,0.6,Ideal,E,VS1,60.9,57.0,5.44,5.47,3.32,2192
18850,2.05,Ideal,J,SI1,61.3,57.0,8.2,8.24,5.05,13702
117313,0.83,Ideal,G,SI1,61.8,57.0,6.0,6.03,3.72,3165
86703,1.01,Good,D,VS2,65.2,62.0,6.16,6.22,4.05,6153
76061,0.3,Premium,I,VS1,61.2,58.0,4.33,4.3,2.64,608
100834,0.32,Ideal,F,VS2,62.1,56.0,4.4,4.36,2.72,828
168757,1.25,Ideal,G,VS2,62.7,56.0,6.89,6.84,4.31,8072
39078,0.3,Premium,G,VVS2,61.4,59.0,4.32,4.28,2.64,684
190066,0.41,Ideal,G,VS1,61.5,57.0,4.78,4.8,2.94,1059
155552,0.74,Premium,E,SI2,61.4,58.0,5.83,5.87,3.59,2364
84290,0.38,Ideal,H,SI1,61.8,56.0,4.65,4.72,2.9,810
25271,0.35,Ideal,D,VS2,62.4,55.0,4.48,4.54,2.82,656
156110,1.53,Very Good,F,VS2,60.0,57.0,7.42,7.45,4.47,15773
184552,1.01,Premium,E,VS1,62.9,58.0,6.38,6.36,4.01,7127
12710,0.32,Ideal,H,VS1,61.3,56.0,4.41,4.44,2.71,720
91912,1.09,Ideal,I,VS2,62.5,55.0,6.57,6.6,4.11,5016
57616,1.7,Very Good,J,SI1,60.4,61.0,7.64,7.67,4.63,10487
151085,1.21,Very Good,J,SI1,63.3,58.0,6.82,6.74,4.29,5308
57155,0.5,Ideal,D,VS1,61.8,57.0,5.07,5.11,3.13,2180
84765,0.35,Premium,E,VS2,60.9,61.0,4.59,4.56,2.79,767
9239,0.9,Very Good,F,SI1,63.0,57.0,6.08,6.14,3.86,4064
102368,0.7,Premium,H,VS2,61.0,58.0,5.75,5.7,3.49,2492
157111,0.41,Ideal,F,VVS2,61.7,57.0,4.81,4.78,2.96,1240
83807,0.3,Ideal,H,VS1,62.0,54.0,4.33,4.35,2.69,568
138607,0.36,Ideal,D,SI1,61.7,55.0,4.57,4.6,2.83,626
155499,0.32,Very Good,E,VS1,62.9,55.0,4.38,4.35,2.75,1080
161277,0.33,Premium,I,SI1,61.9,58.0,4.41,4.45,2.74,445
146770,1.2,Very Good,J,SI1,62.4,57.0,6.76,6.81,4.24,5140
36104,0.31,Ideal,D,SI2,61.9,56.0,4.35,4.37,2.7,523
115180,1.11,Very Good,F,VS1,60.6,59.0,6.64,6.71,4.05,9105
106007,0.58,Ideal,D,SI1,61.6,57.0,5.35,5.39,3.31,1616
60115,0.73,Ideal,E,SI2,61.2,54.0,5.84,5.86,3.58,2301
180919,0.3,Ideal,F,VVS1,62.2,54.0,4.31,4.34,2.69,840
114427,0.3,Ideal,F,IF,61.0,56.0,4.35,4.37,2.66,886
121715,0.52,Ideal,G,VVS2,61.3,57.0,5.2,5.22,3.19,1955
24232,1.53,Premium,G,IF,61.2,59.0,7.44,7.39,4.53,15467
162931,0.51,Ideal,G,VS1,61.4,57.0,5.16,5.19,3.18,1596
164109,0.5,Premium,E,VS2,61.1,58.0,5.1,5.16,3.14,1624
176191,0.34,Ideal,I,SI1,61.9,56.0,4.52,4.49,2.78,478
32600,1.07,Ideal,G,VS2,62.0,55.0,6.55,6.59,4.07,7438
10465,1.0,Premium,J,VS2,62.1,59.0,6.43,6.39,3.98,3697
113834,1.05,Premium,G,SI2,61.9,57.0,6.54,6.48,4.03,4389
73843,0.54,Very Good,H,VS2,62.2,56.0,5.19,5.21,3.23,1384
88195,0.82,Ideal,I,SI1,60.2,57.0,6.09,6.03,3.65,2523
125485,0.32,Ideal,G,IF,61.7,56.0,4.41,4.42,2.72,954
22338,0.32,Ideal,F,VS2,62.2,56.0,4.38,4.34,2.71,828
27794,1.26,Premium,F,SI1,60.7,58.0,7.04,6.99,4.25,7276
193396,0.3,Ideal,G,VS2,61.6,57.0,4.29,4.32,2.65,545
106361,0.74,Very Good,E,SI2,61.9,60.0,5.78,5.81,3.59,2275
49167,0.51,Ideal,G,VVS1,62.2,55.0,5.14,5.16,3.2,2005
119822,0.41,Ideal,H,VVS1,62.7,56.0,4.73,4.76,2.97,1043
175179,0.4,Good,H,VS1,63.6,55.0,4.68,4.71,2.99,789
111935,0.34,Very Good,F,VS2,62.9,57.0,4.38,4.42,2.77,626
94364,0.31,Good,I,SI1,63.7,54.0,4.38,4.34,2.77,537
17488,0.4,Premium,H,SI1,62.4,59.0,4.7,4.73,2.94,878
44505,0.4,Ideal,D,VS2,61.8,57.0,4.74,4.77,2.94,877
3288,0.57,Premium,G,VS2,61.7,58.0,5.33,5.34,3.29,1675
145332,0.31,Very Good,H,VVS1,62.2,56.0,4.36,4.36,2.71,633
55834,1.01,Premium,D,SI1,62.1,60.0,6.34,6.3,3.93,5366
12090,1.2,Very Good,H,SI1,62.8,55.0,6.76,6.81,4.25,6088
117586,0.56,Ideal,D,VS2,61.8,56.0,5.28,5.32,3.28,2167
76108,0.7,Premium,G,SI1,61.6,59.0,5.64,5.68,3.49,2302
82811,0.56,Ideal,G,VVS2,60.1,56.0,5.34,5.39,3.22,1906
71646,1.5,Premium,J,SI1,62.7,58.0,7.29,7.24,4.56,7685
3268,0.39,Ideal,G,VVS2,61.4,55.0,4.7,4.74,2.9,1024
168685,1.53,Ideal,I,VS1,61.0,56.0,7.43,7.4,4.53,10455
38636,1.51,Ideal,F,SI1,62.4,53.0,7.32,7.38,4.59,13320
124899,0.83,Ideal,D,SI2,62.0,54.0,6.02,6.05,3.73,3357
145858,0.51,Ideal,F,VS2,62.4,55.0,5.12,5.1,3.19,1436
14727,0.58,Ideal,E,SI1,61.7,57.0,5.36,5.4,3.32,1591
165277,0.72,Ideal,G,VVS1,61.8,57.0,5.72,5.79,3.56,3239
170211,0.73,Very Good,I,SI1,62.4,59.0,5.72,5.76,3.58,2159
75181,1.2,Ideal,H,VS2,62.3,55.0,6.79,6.84,4.24,6908
56670,1.51,Premium,I,SI1,62.6,56.0,7.31,7.25,4.56,7660
89622,1.01,Good,F,VVS2,63.7,57.0,6.32,6.36,4.04,8711
28166,0.9,Very Good,G,SI2,62.5,56.0,6.14,6.18,3.85,3137
165014,0.9,Good,D,SI2,61.7,61.0,6.14,6.17,3.79,3819
96975,2.01,Ideal,J,SI1,62.0,57.0,8.08,8.03,5.0,12392
161874,0.32,Ideal,D,VS2,62.1,55.0,4.37,4.4,2.73,736
53781,0.31,Ideal,G,VS1,62.2,56.0,4.33,4.36,2.7,802
169683,0.57,Premium,E,SI1,60.3,58.0,5.39,5.36,3.24,1637
120284,0.36,Ideal,H,VS2,61.8,54.0,4.57,4.62,2.84,511
48352,0.56,Ideal,G,VS2,62.2,55.0,5.26,5.29,3.28,1709
73830,0.43,Premium,F,VS2,60.7,58.0,4.87,4.9,2.96,930
82849,1.63,Premium,E,SI2,61.4,59.0,7.62,7.58,4.65,10446
193378,0.82,Very Good,E,VVS2,63.2,56.0,5.92,5.98,3.76,4054
49819,0.7,Premium,F,SI1,61.6,57.0,5.66,5.63,3.48,2469
102462,0.53,Premium,E,VS2,61.6,58.0,5.17,5.22,3.2,1607
170528,0.28,Ideal,F,VVS2,61.6,57.0,4.21,4.24,2.61,707
139811,0.54,Premium,F,VS2,59.3,59.0,5.36,5.44,3.19,1570
167688,0.41,Very Good,J,VVS1,61.0,61.0,4.71,4.75,2.89,754
58874,0.9,Very Good,J,SI1,61.3,63.0,6.15,6.29,3.8,3669
132086,1.06,Premium,F,SI1,59.6,58.0,6.63,6.66,3.96,4989
131873,0.48,Premium,E,SI1,59.6,59.0,5.18,5.14,3.09,1406
4480,1.03,Premium,F,SI1,62.9,59.0,6.42,6.38,4.03,5816
126637,1.01,Premium,G,SI2,62.6,60.0,6.34,6.32,3.96,3909
12223,2.22,Premium,I,VS2,61.5,59.0,8.41,8.47,5.18,17723
36032,2.13,Ideal,J,SI1,62.7,57.0,8.16,8.24,5.16,15162
143172,0.41,Premium,E,VS1,61.9,58.0,4.78,4.75,2.95,947
158667,0.31,Ideal,F,IF,61.0,56.0,4.37,4.39,2.67,914
185384,0.32,Ideal,D,VS2,60.9,56.0,4.39,4.4,2.68,829
124707,2.06,Ideal,I,SI2,62.7,57.0,8.18,8.1,5.1,14414
175530,1.0,Premium,H,SI1,63.0,59.0,6.36,6.34,4.0,5197
65930,0.7,Very Good,G,SI1,59.9,54.0,5.75,5.8,3.43,2545
166950,1.17,Ideal,I,SI1,62.1,56.0,6.74,6.77,4.2,5553
136453,0.43,Ideal,H,IF,62.3,56.0,4.87,4.84,3.02,1264
129702,0.51,Premium,G,SI1,61.8,59.0,5.12,5.09,3.14,1338
104631,0.3,Good,E,SI1,63.2,56.0,4.25,4.28,2.69,526
67797,1.28,Ideal,I,VS1,60.1,56.0,7.11,7.04,4.25,7272
73343,1.2,Very Good,D,SI1,63.1,56.0,6.74,6.68,4.23,7255
162069,0.27,Very Good,F,VVS2,61.6,58.0,4.17,4.2,2.58,575
114267,0.4,Premium,D,VS2,62.0,58.0,4.73,4.69,2.91,1050
50864,1.38,Ideal,E,SI2,62.2,56.0,7.1,7.07,4.41,8254
35061,0.9,Ideal,E,SI1,62.0,56.0,6.16,6.19,3.83,4275
13295,0.81,Ideal,E,SI2,62.1,55.0,5.98,6.0,3.72,2819
54762,1.5,Very Good,H,SI2,63.3,58.0,7.27,7.19,4.55,7722
5196,0.3,Premium,E,SI1,61.2,60.0,4.28,4.25,2.61,614
121479,1.26,Ideal,G,VS2,61.2,57.0,6.91,7.03,4.27,8631
49726,2.2,Ideal,I,SI2,61.3,55.0,8.38,8.35,5.13,15627
38132,0.34,Ideal,G,IF,61.2,57.0,4.47,4.5,2.74,953
181831,0.57,Very Good,D,SI2,61.6,56.0,5.31,5.34,3.28,1377
44749,1.15,Premium,H,SI1,60.0,58.0,6.83,6.77,4.08,6375
186223,0.31,Very Good,G,SI1,62.2,59.0,4.37,4.34,2.71,447
171575,0.7,Very Good,H,VS1,63.3,56.0,5.64,5.6,3.56,2636
106,1.07,Ideal,H,SI1,62.5,57.0,6.55,6.52,4.09,5330
80778,0.27,Ideal,F,VVS2,62.3,53.0,4.16,4.19,2.61,590
184967,0.91,Fair,E,SI2,65.9,60.0,6.09,5.98,3.97,3751
12805,2.22,Ideal,I,SI1,61.4,57.0,8.41,8.37,5.15,15335
124282,1.56,Ideal,F,SI1,61.5,55.0,7.45,7.49,4.6,12085
93889,0.32,Premium,H,VS2,62.5,58.0,4.37,4.35,2.73,505
44933,0.31,Ideal,G,VS2,61.7,55.0,4.31,4.32,2.66,544
171157,1.05,Ideal,H,SI2,62.4,56.0,6.47,6.5,4.05,4714
24957,0.31,Premium,F,IF,59.4,60.0,4.44,4.42,2.63,1052
144236,0.7,Ideal,G,VS2,62.1,54.0,5.67,5.71,3.53,2648
55862,0.52,Premium,G,VS1,61.3,60.0,5.18,5.15,3.16,1815
32687,0.32,Ideal,G,VS2,62.4,55.0,4.37,4.4,2.73,561
55979,0.4,Very Good,H,SI1,63.1,56.0,4.71,4.7,2.97,782
18142,2.05,Ideal,J,SI2,62.3,59.0,8.13,8.08,5.05,14344
165177,1.17,Ideal,I,VS1,62.2,54.0,6.79,6.76,4.22,6976
17738,0.5,Good,E,VS2,58.6,61.0,5.19,5.21,3.04,1617
27470,0.7,Ideal,D,VS2,60.8,56.0,5.77,5.8,3.52,3251
119729,1.7,Premium,E,SI1,62.0,58.0,7.61,7.66,4.73,15293
182712,0.5,Good,I,VS1,64.2,60.0,4.98,5.01,3.21,1294
61136,0.3,Very Good,H,VVS2,62.4,58.0,4.24,4.33,2.68,551
163620,1.51,Ideal,I,SI1,62.9,57.0,7.33,7.3,4.59,7969
83549,0.9,Premium,G,SI2,62.7,58.0,6.2,6.14,3.85,2959
53228,0.91,Ideal,F,SI2,61.0,57.0,6.25,6.3,3.82,3712
131798,0.72,Very Good,G,VS2,63.0,58.0,5.66,5.71,3.58,2545
45321,0.3,Premium,G,VVS2,61.8,59.0,4.31,4.34,2.67,684
175365,0.71,Premium,E,VS2,60.1,60.0,5.85,5.83,3.51,2839
7374,0.31,Premium,I,VS2,61.0,58.0,4.4,4.43,2.69,473
31567,0.23,Very Good,F,VVS2,61.2,60.0,3.95,3.98,2.44,405
11880,1.01,Ideal,G,SI2,62.0,57.0,6.4,6.45,3.98,3864
1175,1.2,Very Good,D,VS2,62.6,58.0,6.75,6.72,4.23,9139
67891,0.71,Ideal,G,VS1,62.3,56.0,5.71,5.74,3.57,3201
65366,1.0,Premium,E,VS2,58.5,61.0,6.52,6.46,3.8,6290
161804,1.01,Ideal,G,VS2,61.6,56.0,6.39,6.42,3.94,6026
160026,1.38,Good,H,SI2,61.9,61.0,7.03,7.12,4.37,7246
33737,1.0,Very Good,G,VVS2,63.1,56.0,6.33,6.42,4.02,9452
185119,1.6,Very Good,I,VS1,60.3,59.0,7.52,7.58,4.56,10228
134597,0.56,Ideal,F,VS2,62.2,56.0,5.29,5.31,3.29,1708
28151,1.0,Premium,G,SI2,58.7,61.0,6.48,6.44,3.79,3494
28249,0.34,Ideal,G,VS2,60.2,57.0,4.55,4.54,2.73,765
